,Category,X,Y
1939132,SUSPICIOUS OCC,-122.43622563855699,37.79271679316616
1939133,ASSAULT,-122.47384254375156,37.73944934141933
1939136,FRAUD,-122.39164888421995,37.79200524507366
1939137,VANDALISM,-122.39097173455052,37.73401521807227
1939146,LARCENY/THEFT,-122.39869558968898,37.75474560111886
1939148,ASSAULT,-122.39256342688586,37.73687431394728
1939156,FRAUD,-122.41553300799913,37.782137299784225
1939159,ASSAULT,-122.42499804387829,37.80273192229884
1939160,OTHER OFFENSES,-122.40031605728649,37.79009962736703
1939165,VEHICLE THEFT,-122.43318074169615,37.765060076892524
1939171,ASSAULT,-122.42499804387829,37.80273192229884
1939176,OTHER OFFENSES,-122.39869351575753,37.752633317160786
1939184,NON-CRIMINAL,-122.42776028127535,37.76619268482747
1939187,OTHER OFFENSES,-122.42293562744214,37.78076856109504
1939189,ASSAULT,-122.41967178029562,37.76505012146682
1939195,WARRANTS,-122.40633841268496,37.75300428772233
1939199,NON-CRIMINAL,-122.41360932898488,37.784696907903964
1939206,MISSING PERSON,-122.46535264988073,37.78096300274309
1939208,LARCENY/THEFT,-122.41437062749534,37.7740418385041
1939211,OTHER OFFENSES,-122.49092650708315,37.7601312851484
1939213,BURGLARY,-122.38928634713085,37.73109989218615
1939220,ROBBERY,-122.41588506578766,37.783516056415294
1939237,ASSAULT,-122.40920248785393,37.77689582101829
1939248,SUSPICIOUS OCC,-122.44139370111428,37.771727314177106
1939250,WARRANTS,-122.40061739890336,37.7815876234701
1939251,BURGLARY,-122.42483158646387,37.77736225127886
1939255,LARCENY/THEFT,-122.43023745569744,37.758359396387746
1939258,LARCENY/THEFT,-122.44804312445393,37.78237103548864
1939259,BURGLARY,-122.44672066985392,37.71920985297832
1939264,LARCENY/THEFT,-122.42243172354506,37.79497456714101
1939274,ROBBERY,-122.40291751501788,37.73613715602468
1939278,LARCENY/THEFT,-122.38797780416796,37.72941503323688
1939283,NON-CRIMINAL,-122.40979166229265,37.79850834804346
1939285,OTHER OFFENSES,-122.41471429557896,37.7762310404758
1939287,WARRANTS,-122.44066410930937,37.7299190907485
1939288,LARCENY/THEFT,-122.40027257753513,37.7871789681666
1939290,LARCENY/THEFT,-122.39171585885414,37.71112345637627
1939291,OTHER OFFENSES,-122.41600022790749,37.711915543775376
1939292,VANDALISM,-122.44804312445393,37.78237103548864
1939298,OTHER OFFENSES,-122.45041066167202,37.77051732943114
1939299,ASSAULT,-122.41799927869069,37.785640752664364
1939302,LARCENY/THEFT,-122.40353208006536,37.80496888639588
1939303,ASSAULT,-122.39072998508229,37.731038691099435
1939308,TRESPASS,-122.41665048206421,37.80816605335633
1939312,OTHER OFFENSES,-122.41443315506254,37.78465763292555
1939316,OTHER OFFENSES,-122.41367937688835,37.78092583368524
1939324,DRUG/NARCOTIC,-122.41474383538244,37.778719262789004
1939345,MISSING PERSON,-122.44443220795378,37.77463542236274
1939350,ASSAULT,-122.42327615996813,37.75993436006787
1939351,OTHER OFFENSES,-122.41766064034054,37.75550434200283
1939370,VEHICLE THEFT,-122.41794044472027,37.79368190857626
1939375,NON-CRIMINAL,-122.45245937094751,37.73607874612149
1939379,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
1939380,LARCENY/THEFT,-122.4619734204008,37.73534724814913
1939381,OTHER OFFENSES,-122.4361153020422,37.76082283966744
1939383,NON-CRIMINAL,-122.44550661065244,37.77065832734817
1939385,MISSING PERSON,-122.40740217634752,37.794068421734536
1939387,MISSING PERSON,-122.45826732916471,37.763415856488294
1939397,LARCENY/THEFT,-122.47084923920944,37.7816664570033
1939398,BURGLARY,-122.4106899077874,37.78249489077353
1939421,VEHICLE THEFT,-122.39040000075829,37.75910868259397
1939427,FRAUD,-122.40705119049271,37.783263687033134
1939436,VEHICLE THEFT,-122.39689390940741,37.7830194257801
1939439,VANDALISM,-122.42426056137934,37.7664064445087
1939440,MISSING PERSON,-122.40740217634752,37.794068421734536
1939442,ASSAULT,-122.39072998508229,37.731038691099435
1939444,WEAPON LAWS,-122.43644305449035,37.78084932476237
1939451,VEHICLE THEFT,-122.42734130590996,37.79423623301968
1939452,ASSAULT,-122.40609227069064,37.732348323506926
1939453,LARCENY/THEFT,-122.42164447844698,37.74299701440755
1939466,TRESPASS,-122.41300167076305,37.776076311654954
1939467,BURGLARY,-122.40399486267356,37.79461181799204
1939476,OTHER OFFENSES,-122.43440686074078,37.8000522178335
1939477,DISORDERLY CONDUCT,-122.4312032912503,37.76844569395111
1939486,OTHER OFFENSES,-122.41967178029562,37.76505012146682
1939507,TRESPASS,-122.39732806673769,37.78512679460072
1939509,VANDALISM,-122.403014839521,37.773279011424215
1939512,WARRANTS,-122.41485048052392,37.78560875883028
1939514,MISSING PERSON,-122.46535264988073,37.78096300274309
1939523,SUSPICIOUS OCC,-122.50243252632592,37.779617544642726
1939527,OTHER OFFENSES,-122.41766064034054,37.75550434200283
1939535,MISSING PERSON,-122.43388962209154,37.72317050718847
1939536,SECONDARY CODES,-122.4051507293503,37.78175098615835
1939539,VANDALISM,-122.40543384319875,37.7971305115043
1939545,ASSAULT,-122.42333281605728,37.778989106459264
1939552,MISSING PERSON,-122.45283977238888,37.774514538085434
1939564,LARCENY/THEFT,-122.4102935196898,37.78223058700358
1939565,DRUG/NARCOTIC,-122.4205804401108,37.764996862293714
1939566,ASSAULT,-122.41806508200638,37.78634191966678
1939569,WARRANTS,-122.4361153020422,37.76082283966744
1939578,OTHER OFFENSES,-122.41600022790749,37.711915543775376
1939582,OTHER OFFENSES,-122.41316085096972,37.77745666118072
1939584,BURGLARY,-122.43254185645306,37.76269793326368
1939585,LARCENY/THEFT,-122.40340479147905,37.775420706711
1939586,NON-CRIMINAL,-122.41936035276092,37.76183580123765
1939587,SUSPICIOUS OCC,-122.40133080950424,37.70860421708965
1939590,MISSING PERSON,-122.3967982296966,37.79592402505528
1939594,ROBBERY,-122.39891947759556,37.796953574467025
1939596,OTHER OFFENSES,-122.37685007634475,37.740193568432495
1939598,DRUG/NARCOTIC,-122.41742986085018,37.77853493543938
1939599,FORGERY/COUNTERFEITING,-122.41506687647006,37.78356347963315
1939606,ASSAULT,-122.41799927869069,37.785640752664364
1939610,DRUG/NARCOTIC,-122.41474383538244,37.778719262789004
1939611,NON-CRIMINAL,-122.44550661065244,37.77065832734817
1939612,OTHER OFFENSES,-122.41367937688835,37.78092583368524
1939613,NON-CRIMINAL,-122.40674378313723,37.77594881724181
1939615,DRUG/NARCOTIC,-122.40196836177263,37.735613803478266
1939620,WARRANTS,-122.49157370263315,37.73400305672628
1939622,LARCENY/THEFT,-122.49129403257923,37.77406316399582
1939628,LARCENY/THEFT,-122.41869490508782,37.748245383582415
1939635,LARCENY/THEFT,-122.41559416477357,37.80681005842163
1939639,ASSAULT,-122.37598915809185,37.7301576924252
1939640,"SEX OFFENSES, FORCIBLE",-122.45245937094751,37.73607874612149
1939642,OTHER OFFENSES,-122.44589358121208,37.780124287805634
1939647,SUSPICIOUS OCC,-122.42108285019316,37.764910844225994
1939649,BURGLARY,-122.50109707511184,37.735204195806716
1939650,SUSPICIOUS OCC,-122.41531008826837,37.797036941941755
1939651,ROBBERY,-122.50109707511184,37.735204195806716
1939653,BURGLARY,-122.41998727500008,37.772626721671855
1939662,NON-CRIMINAL,-122.40979166229265,37.79850834804346
1939667,PROSTITUTION,-122.41796448376013,37.75869681664891
1939676,NON-CRIMINAL,-122.4461656179778,37.77016118133929
1939679,BURGLARY,-122.42950238436926,37.801184163232
1939688,VANDALISM,-122.44968475177063,37.78880404477341
1939690,OTHER OFFENSES,-122.42187648849192,37.764088894453224
1939692,LARCENY/THEFT,-122.46535219909352,37.78191291932769
1939702,ASSAULT,-122.40319306723785,37.80511444922706
1939713,NON-CRIMINAL,-122.42219944482973,37.806435110351494
1939719,WEAPON LAWS,-122.42174765046309,37.76274366011474
1939724,OTHER OFFENSES,-122.4191389178352,37.748573131100905
1939727,LARCENY/THEFT,-122.40459414063395,37.730037999512845
1939744,BURGLARY,-122.42582462913677,37.77837700786533
1939745,VANDALISM,-122.40081627598408,37.788817004015776
1939753,TRESPASS,-122.41437805724917,37.75487963522805
1939754,"SEX OFFENSES, FORCIBLE",-122.43515009981228,37.76175972435981
1939761,VANDALISM,-122.4036446204395,37.76601601141032
1939764,LARCENY/THEFT,-122.41564248785478,37.77883231587925
1939768,LARCENY/THEFT,-122.41811559859157,37.794566310011305
1939769,BURGLARY,-122.40905519136429,37.7871979591062
1939771,BURGLARY,-122.42709337531575,37.77630273910445
1939773,VEHICLE THEFT,-122.36556542535305,37.80967070132394
1939787,SUSPICIOUS OCC,-122.4078777877327,37.78596800767754
1939788,DRUG/NARCOTIC,-122.40990058903371,37.79561711866205
1939792,EXTORTION,-122.47436644243324,37.738402634487535
1939811,SUSPICIOUS OCC,-122.487711677316,37.76027307010114
1939813,NON-CRIMINAL,-122.47564746078615,37.72852806274646
1939817,LARCENY/THEFT,-122.43065362087465,37.76195351745706
1939818,LARCENY/THEFT,-122.4076335207421,37.78418935014246
1939823,ROBBERY,-122.39834168622292,37.784171437859385
1939826,MISSING PERSON,-122.47566260386786,37.717140854562956
1939832,OTHER OFFENSES,-122.40257121696408,37.764125907520146
1939833,NON-CRIMINAL,-122.41015707391114,37.78429738433125
1939836,MISSING PERSON,-122.41734781501049,37.737018655275136
1939849,BURGLARY,-122.469028730976,37.75581311974811
1939851,OTHER OFFENSES,-122.40990058903371,37.79561711866205
1939852,NON-CRIMINAL,-122.4527584396497,37.76544331963184
1939854,LARCENY/THEFT,-122.41874873352268,37.755437187509735
1939856,WARRANTS,-122.42603656652621,37.759419804663
1939863,LARCENY/THEFT,-122.4036634639623,37.788894680210966
1939864,OTHER OFFENSES,-122.47049773919741,37.74792990293492
1939865,SUSPICIOUS OCC,-122.44565252515392,37.77596126708368
1939869,ASSAULT,-122.40081627598408,37.788817004015776
1939870,LARCENY/THEFT,-122.44444128636269,37.782677717902715
1939876,WARRANTS,-122.4138200701762,37.78573829503221
1939879,VEHICLE THEFT,-122.38737544865896,37.744261184696725
1939883,MISSING PERSON,-122.41442793268853,37.8054616189682
1939885,DRUG/NARCOTIC,-122.42121339889023,37.76819769772453
1939888,VANDALISM,-122.39081571978808,37.73209951452204
1939889,ASSAULT,-122.40340479147905,37.775420706711
1939893,LARCENY/THEFT,-122.40952991327822,37.765718439528214
1939908,LARCENY/THEFT,-122.40390700420986,37.72820558797343
1939909,SUSPICIOUS OCC,-122.45711209232648,37.73116279239314
1939911,OTHER OFFENSES,-122.40320890760735,37.773049640030024
1939920,LARCENY/THEFT,-122.39655642617308,37.794116905794134
1939925,OTHER OFFENSES,-122.42174765046309,37.76274366011474
1939927,ASSAULT,-122.40340479147905,37.775420706711
1939928,LARCENY/THEFT,-122.3864520973156,37.71116187124488
1939929,LARCENY/THEFT,-122.41716989474929,37.76114776476011
1939948,ASSAULT,-122.42174765046309,37.76274366011474
1939950,SECONDARY CODES,-122.40319306723785,37.80511444922706
1939952,TRESPASS,-122.40596951381303,37.79858423522352
1939953,LARCENY/THEFT,-122.41859672745865,37.75383820485006
1939955,NON-CRIMINAL,-122.4461656179778,37.77016118133929
1939964,ASSAULT,-122.43818058232115,37.776855690044655
1939970,WARRANTS,-122.42936614453457,37.731512332857314
1939972,FRAUD,-122.41802533885112,37.77598197218414
1939974,DISORDERLY CONDUCT,-122.4441819581044,37.757345599687376
1939975,ASSAULT,-122.41748832363884,37.76518180399061
1939978,LARCENY/THEFT,-122.40921298989778,37.798466974684686
1939979,BURGLARY,-122.46754312888157,37.72367534180981
1939982,BURGLARY,-122.41356835961193,37.789081333894735
1939983,LARCENY/THEFT,-122.40266330370301,37.80404614327918
1939987,NON-CRIMINAL,-122.40953666269208,37.78269112134719
1939991,DRUG/NARCOTIC,-122.41550824278185,37.78165428060756
1939992,VANDALISM,-122.4148223174428,37.80743145987235
1939995,OTHER OFFENSES,-122.41588506578766,37.783516056415294
1939998,WEAPON LAWS,-122.42220157979344,37.76814038365133
1940001,OTHER OFFENSES,-122.40985372994119,37.78338623793817
1940003,FORGERY/COUNTERFEITING,-122.40632349141966,37.79472083567352
1940005,OTHER OFFENSES,-122.40293220967844,37.79331561618206
1940008,LARCENY/THEFT,-122.461683159559,37.725189723674845
1940016,FORGERY/COUNTERFEITING,-122.42187648849192,37.764088894453224
1940025,SECONDARY CODES,-122.4441819581044,37.757345599687376
1940027,SUSPICIOUS OCC,-122.41096266475478,37.75268491961399
1940029,WEAPON LAWS,-122.41978759991791,37.70913187166839
1940033,ASSAULT,-122.40133788398528,37.79375690015792
1940046,WARRANTS,-122.39563543616823,37.75356457465939
1940052,VANDALISM,-122.41423384903842,37.754098688206746
1940054,SUSPICIOUS OCC,-122.40977480136334,37.776443683132385
1940056,LARCENY/THEFT,-122.50926527685705,37.76307276872339
1940057,WARRANTS,-122.40340479147905,37.775420706711
1940060,VEHICLE THEFT,-122.40716304695442,37.77973763389907
1940062,ASSAULT,-122.40196836177263,37.735613803478266
1940064,MISSING PERSON,-122.47566260386786,37.717140854562956
1940066,WEAPON LAWS,-122.49206801733959,37.71436154987557
1940073,LARCENY/THEFT,-122.48325468846012,37.77353073169861
1940074,LARCENY/THEFT,-122.41742986085018,37.77853493543938
1940078,OTHER OFFENSES,-122.49206801733959,37.71436154987557
1940080,OTHER OFFENSES,-122.42219944482973,37.806435110351494
1940088,SUSPICIOUS OCC,-122.41344955677594,37.75736377959691
1940103,VEHICLE THEFT,-122.41721792721282,37.771038651638754
1940120,VANDALISM,-122.40596951381303,37.79858423522352
1940121,LARCENY/THEFT,-122.41888729306456,37.75762172120293
1940123,DRIVING UNDER THE INFLUENCE,-122.49206801733959,37.71436154987557
1940129,VEHICLE THEFT,-122.39563543616823,37.75356457465939
1940130,OTHER OFFENSES,-122.42876254313884,37.73534765529954
1940134,ROBBERY,-122.41053462136412,37.80061562136874
1940136,SUSPICIOUS OCC,-122.4287166818744,37.70792190345863
1940137,WARRANTS,-122.43538545494562,37.7239104470753
1940139,SECONDARY CODES,-122.4194481852237,37.7802091894281
1940143,OTHER OFFENSES,-122.37921382635632,37.73236862046801
1940148,OTHER OFFENSES,-122.46762629050184,37.78372068812268
1940162,NON-CRIMINAL,-122.42066577132866,37.75210415530513
1940166,NON-CRIMINAL,-122.42962925889051,37.7848966681924
1940172,OTHER OFFENSES,-122.4425496125052,37.7196199055896
1940173,LARCENY/THEFT,-122.46174940549143,37.783007584275886
1940182,NON-CRIMINAL,-122.42174765046309,37.76274366011474
1940188,OTHER OFFENSES,-122.48245182357607,37.77921082828908
1940189,ASSAULT,-122.40293220967844,37.79331561618206
1940192,VANDALISM,-122.4644559401923,37.75381026309831
1940195,OTHER OFFENSES,-122.47167053165659,37.762849865467366
1940203,ARSON,-122.42220157979344,37.76814038365133
1940206,MISSING PERSON,-122.41734781501049,37.737018655275136
1940207,LARCENY/THEFT,-122.42254055417368,37.78690886580222
1940208,OTHER OFFENSES,-122.48355240351488,37.76327820531217
1940209,LARCENY/THEFT,-122.46433057980465,37.75856916673507
1940216,LARCENY/THEFT,-122.44661297883863,37.782245822391744
1940217,SECONDARY CODES,-122.49092650708315,37.7601312851484
1940221,SECONDARY CODES,-122.39081571978808,37.73209951452204
1940228,OTHER OFFENSES,-122.4341111237247,37.773549301489204
1940234,WARRANTS,-122.41196579522853,37.78491418595622
1940238,OTHER OFFENSES,-122.41356409174415,37.77951403006305
1940240,ASSAULT,-122.4216626168774,37.76487581784044
1940248,LARCENY/THEFT,-122.41459317110352,37.7491990535295
1940250,OTHER OFFENSES,-122.41925789481355,37.77514629165388
1940252,BURGLARY,-122.39523769666764,37.78257107053111
1940257,DRUG/NARCOTIC,-122.41748832363884,37.76518180399061
1940269,OTHER OFFENSES,-122.49206801733959,37.71436154987557
1940272,OTHER OFFENSES,-122.4165834561333,37.77865915415081
1940275,ASSAULT,-122.39081571978808,37.73209951452204
1940276,LARCENY/THEFT,-122.40889927901596,37.80716205632885
1940281,FRAUD,-122.46811749981516,37.73890001448449
1940283,LARCENY/THEFT,-122.4362753247782,37.80081266456821
1940286,DRUG/NARCOTIC,-122.41836018197365,37.78314989782107
1940288,ROBBERY,-122.40096687740593,37.78774902525282
1940293,NON-CRIMINAL,-122.50481397573263,37.776290781169884
1940294,OTHER OFFENSES,-122.40320890760735,37.773049640030024
1940298,SUSPICIOUS OCC,-122.41021067245306,37.75352028980048
1940301,OTHER OFFENSES,-122.43353308664908,37.78313156511405
1940303,VANDALISM,-122.397977877257,37.79531243648073
1940306,ASSAULT,-122.397977877257,37.79531243648073
1940307,WARRANTS,-122.40391568157095,37.790538993725
1940317,WEAPON LAWS,-122.37921382635632,37.73236862046801
1940318,BURGLARY,-122.39375944435308,37.77813188135018
1940321,LARCENY/THEFT,-122.40340479147905,37.775420706711
1940323,BURGLARY,-122.4341111237247,37.773549301489204
1940330,OTHER OFFENSES,-122.4194481852237,37.7802091894281
1940331,NON-CRIMINAL,-122.42027922768006,37.7481246616016
1940336,WEAPON LAWS,-122.42169615397843,37.76291573864175
1940337,WARRANTS,-122.41007890005163,37.796493238405425
1940339,SUSPICIOUS OCC,-122.40340479147905,37.775420706711
1940342,LARCENY/THEFT,-122.42035991189863,37.74969500773895
1940344,OTHER OFFENSES,-122.41550824278185,37.78165428060756
1940346,LARCENY/THEFT,-122.40859511086857,37.78370693015445
1940355,SUSPICIOUS OCC,-122.43065362087465,37.76195351745706
1940373,NON-CRIMINAL,-122.4195805921203,37.80677992393308
1940375,OTHER OFFENSES,-122.4016402623512,37.798449207330854
1940385,DRUG/NARCOTIC,-122.49248913097031,37.78229066418465
1940388,NON-CRIMINAL,-122.42375439550864,37.80150331315271
1940391,WEAPON LAWS,-122.41978759991791,37.70913187166839
1940393,SUSPICIOUS OCC,-122.37698407438198,37.734075112267725
1940402,OTHER OFFENSES,-122.41748832363884,37.76518180399061
1940404,LARCENY/THEFT,-122.46282891597113,37.783068136144465
1940406,NON-CRIMINAL,-122.40806834514828,37.78399167681609
1940407,ASSAULT,-122.4216626168774,37.76487581784044
1940429,OTHER OFFENSES,-122.4342292004742,37.73301995227099
1940432,DRUG/NARCOTIC,-122.40944548448763,37.789173205941
1940437,NON-CRIMINAL,-122.46433057980465,37.75856916673507
1940438,ASSAULT,-122.42237502685688,37.77071889658076
1940446,LARCENY/THEFT,-122.4076335207421,37.78418935014246
1940448,BURGLARY,-122.44201678560036,37.80002781544521
1940450,ASSAULT,-122.43327840678849,37.79447251413696
1940455,LARCENY/THEFT,-122.43730208758856,37.79734563876132
1940457,ROBBERY,-122.4139795775863,37.80748076578318
1940467,SUSPICIOUS OCC,-122.44044197728942,37.75834825945198
1940468,SUSPICIOUS OCC,-122.4218863579807,37.76491789094235
1940478,VANDALISM,-122.43501209378908,37.76176771829544
1940479,LARCENY/THEFT,-122.40426286176485,37.711338784832726
1940482,WEAPON LAWS,-122.37921382635632,37.73236862046801
1940496,LARCENY/THEFT,-122.4065209871443,37.785062942166064
1940499,DRUG/NARCOTIC,-122.41431785788087,37.77994440520465
1940502,LARCENY/THEFT,-122.40832773809723,37.806334071111685
1940509,NON-CRIMINAL,-122.43136977243331,37.7853730435472
1940510,BURGLARY,-122.50499001382366,37.76138118529802
1940513,BRIBERY,-122.39858071654406,37.754287678154704
1940524,MISSING PERSON,-122.44048310699827,37.77555290168326
